指标名称,中国:CPI:食品:环比,中国:CPI:非食品:环比,中国:CPI:不包括食品和能源(核心CPI):环比_x,中国:CPI:消费品:环比,中国:CPI:服务:环比,中国:CPI:食品烟酒:环比,中国:CPI:食品烟酒:粮食:环比,中国:CPI:食品烟酒:食用油:环比,中国:CPI:食品烟酒:鲜菜:环比,中国:CPI:食品烟酒:畜肉类:环比,中国:CPI:食品烟酒:畜肉类:猪肉:环比,中国:CPI:食品烟酒:畜肉类:牛肉:环比,中国:CPI:食品烟酒:畜肉类:羊肉:环比,中国:CPI:食品烟酒:水产品:环比,中国:CPI:食品烟酒:蛋类:环比,中国:CPI:食品烟酒:奶类:环比,中国:CPI:食品烟酒:鲜果:环比,中国:CPI:食品烟酒:卷烟:环比,中国:CPI:食品烟酒:酒类:环比,中国:CPI:衣着:环比,中国:CPI:衣着:服装:环比,中国:CPI:衣着:鞋类:环比,中国:CPI:居住:环比,中国:CPI:居住:租赁房房租:环比,中国:CPI:居住:水电燃料:环比,中国:CPI:生活用品及服务:环比,中国:CPI:生活用品及服务:家用器具:环比,中国:CPI:生活用品及服务:家庭服务:环比,中国:CPI:交通和通信:环比,中国:CPI:交通和通信:交通工具:环比,中国:CPI:交通和通信:交通工具用燃料:环比,中国:CPI:交通和通信:交通工具使用和维修:环比,中国:CPI:交通和通信:通信工具:环比,中国:CPI:交通和通信:通信服务:环比,中国:CPI:交通和通信:邮递服务:环比,中国:CPI:教育文化和娱乐:环比,中国:CPI:教育文化和娱乐:教育服务:环比,中国:CPI:教育文化和娱乐:旅游:环比,中国:CPI:医疗保健:环比,中国:CPI:医疗保健:中药:环比,中国:CPI:医疗保健:西药:环比,中国:CPI:医疗保健:医疗服务:环比,中国:CPI:其他用品和服务:环比,中国:CPI:交通和通信:交通工具使用和维修:环比.1,中国:CPI:食品:当月同比,中国:CPI:非食品:当月同比,中国:CPI:不包括食品和能源(核心CPI):当月同比_x,中国:CPI:消费品:当月同比,中国:CPI:服务:当月同比,中国:CPI:食品烟酒:当月同比,中国:CPI:食品烟酒:粮食:当月同比,中国:CPI:食品烟酒:食用油:当月同比,中国:CPI:食品烟酒:鲜菜:当月同比,中国:CPI:食品烟酒:畜肉类:当月同比,中国:CPI:食品烟酒:畜肉类:猪肉:当月同比,中国:CPI:食品烟酒:畜肉类:牛肉:当月同比,中国:CPI:食品烟酒:畜肉类:羊肉:当月同比,中国:CPI:食品烟酒:水产品:当月同比,中国:CPI:食品烟酒:蛋类:当月同比,中国:CPI:食品烟酒:奶类:当月同比,中国:CPI:食品烟酒:鲜果:当月同比,中国:CPI:食品烟酒:烟草:当月同比,中国:CPI:食品烟酒:酒类:当月同比,中国:CPI:衣着:当月同比,中国:CPI:衣着:服装:当月同比,中国:CPI:衣着:鞋类:当月同比,中国:CPI:居住:当月同比,中国:CPI:居住:租赁房房租:当月同比,中国:CPI:居住:水电燃料:当月同比,中国:CPI:生活用品及服务:当月同比,中国:CPI:生活用品及服务:家用器具:当月同比,中国:CPI:生活用品及服务:家庭服务:当月同比,中国:CPI:交通和通信:当月同比,中国:CPI:交通和通信:交通工具:当月同比,中国:CPI:交通和通信:交通工具用燃料:当月同比,中国:CPI:交通和通信:交通工具使用和维修:当月同比,中国:CPI:交通和通信:通信工具:当月同比,中国:CPI:交通和通信:通信服务:当月同比,中国:CPI:交通和通信:邮递服务:当月同比,中国:CPI:教育文化和娱乐:当月同比,中国:CPI:教育文化和娱乐:教育服务:当月同比,中国:CPI:教育文化和娱乐:旅游:当月同比,中国:CPI:医疗保健:当月同比,中国:CPI:医疗保健:中药:当月同比,中国:CPI:医疗保健:西药:当月同比,中国:CPI:医疗保健:医疗服务:当月同比,中国:CPI:其他用品和服务:当月同比,中国:PPI:煤炭开采和洗选业:当月同比,中国:PPI:石油和天然气开采业:当月同比,中国:PPI:黑色金属矿采选业:当月同比,中国:PPI:有色金属矿采选业:当月同比,中国:PPI:非金属矿采选业:当月同比,中国:PPI:农副食品加工业:当月同比,中国:PPI:食品制造业:当月同比,中国:PPI:酒、饮料和精制茶制造业:当月同比,中国:PPI:烟草制品业:当月同比,中国:PPI:纺织业:当月同比,中国:PPI:纺织服装、服饰业:当月同比,中国:PPI:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:PPI:家具制造业:当月同比,中国:PPI:造纸及纸制品业:当月同比,中国:PPI:印刷业和记录媒介的复制:当月同比,中国:PPI:文教、工美、体育和娱乐用品制造业:当月同比,中国:PPI:石油、煤炭及其他燃料加工业:当月同比,中国:PPI:化学原料及化学制品制造业:当月同比,中国:PPI:医药制造业:当月同比,中国:PPI:化学纤维制造业:当月同比,中国:PPI:橡胶和塑料制品业:当月同比,中国:PPI:非金属矿物制品业:当月同比,中国:PPI:黑色金属冶炼及压延加工业:当月同比,中国:PPI:有色金属冶炼及压延加工业:当月同比,中国:PPI:金属制品业:当月同比,中国:PPI:通用设备制造业:当月同比,中国:PPI:专用设备制造业:当月同比,中国:PPI:汽车制造业:当月同比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:PPI:电气机械及器材制造业:当月同比,中国:PPI:计算机、通信和其他电子设备制造业:当月同比,中国:PPI:仪器仪表制造业:当月同比,中国:PPI:其他制造业:当月同比,中国:PPI:废弃资源综合利用业:当月同比,中国:PPI:金属制品、机械和设备修理业:当月同比,中国:PPI:电力、热力的生产和供应业:当月同比,中国:PPI:燃气生产和供应业:当月同比,中国:PPI:水的生产和供应业:当月同比,中国:PPI:煤炭开采和洗选业:环比,中国:PPI:石油和天然气开采业:环比,中国:PPI:黑色金属矿采选业:环比,中国:PPI:有色金属矿采选业:环比,中国:PPI:非金属矿采选业:环比,中国:PPI:农副食品加工业:环比,中国:PPI:食品制造业:环比,中国:PPI:酒、饮料和精制茶制造业:环比,中国:PPI:烟草制品业:环比,中国:PPI:纺织业:环比,中国:PPI:纺织服装、服饰业:环比,中国:PPI:木材加工及木、竹、藤、棕、草制品业:环比,中国:PPI:造纸及纸制品业:环比,中国:PPI:印刷业和记录媒介的复制:环比,中国:PPI:石油、煤炭及其他燃料加工业:环比,中国:PPI:化学原料及化学制品制造业:环比,中国:PPI:医药制造业:环比,中国:PPI:化学纤维制造业:环比,中国:PPI:橡胶和塑料制品业:环比,中国:PPI:非金属矿物制品业:环比,中国:PPI:黑色金属冶炼及压延加工业:环比,中国:PPI:有色金属冶炼及压延加工业:环比,中国:PPI:金属制品业:环比,中国:PPI:通用设备制造业:环比,中国:PPI:专用设备制造业:环比,中国:PPI:汽车制造业:环比,中国:PPI:铁路、船舶、航空航天和其他运输设备制造业:环比,中国:PPI:电气机械及器材制造业:环比,中国:PPI:计算机、通信和其他电子设备制造业:环比,中国:PPI:电力、热力的生产和供应业:环比,中国:PPI:燃气生产和供应业:环比,中国:PPI:水的生产和供应业:环比,中国:CPI:当月同比,中国:CPI:环比,中国:CPI:不包括食品和能源(核心CPI):当月同比_y,中国:CPI:不包括食品和能源(核心CPI):环比_y,万得一致预测:中国:CPI:当月同比,万得一致预测:中国:核心CPI:当月同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:环比,万得一致预测:中国:PPI:当月同比,中国:制造业PMI:生产,中国:制造业PMI:新订单,中国:制造业PMI:出厂价格,中国:制造业PMI:大型企业,中国:制造业PMI:中型企业,中国:制造业PMI:小型企业,中国:制造业PMI,中国:非制造业PMI:建筑业,中国:非制造业PMI:服务业,中国:非制造业PMI:商务活动,中国:M1:同比,中国:M2:同比,中国:社会融资规模存量:同比,中国:社会融资规模:当月值,中国:出口金额:当月同比,中国:规模以上工业增加值:当月同比,中国:社会消费品零售总额:当月同比,中国:金融机构:新增人民币贷款:居民户:中长期:当月值,中国:金融机构:新增人民币贷款:企(事)业单位:中长期:当月值,中国:金融机构:新增人民币贷款:当月值,中国:社会融资规模:新增人民币贷款:当月值,中国:城镇调查失业率,中国:31个大城市:城镇调查失业率
2016-08-31,0.4,0.0,0.1,0.0,0.1,0.2901,0.0735,-0.1,7.9314,-0.828,-1.2,0.0,-0.6,-0.5873,3.505,0.0,-2.5684,0.0,0.1,-0.0722,-0.1,0.1,0.2017,0.4,-0.1,-0.0288,-0.2,0.3,-0.6314,-0.1,-2.9,0.2,-0.5,-0.1,0.0,-0.1388,0.1,-1.0,0.3302,0.4,0.5,0.2,0.1269,0.2,1.3,1.4,1.6,0.9,2.1,1.4535,0.2742,1.8,-3.9002,5.0085,6.4,0.0,-5.7,5.3868,-7.3617,-0.6,-0.5806,-0.1,0.3,1.2624,1.2,1.2,1.4689,2.7,-0.6,0.3851,-1.4,4.5,-1.2462,-1.9,-3.7,1.3,-3.2,-0.3,0.3,1.324,2.2,1.9,4.3138,5.0,4.8,3.9,4.4766,-2.3,-15.6,-0.5,8.6,-1.0,0.0,-0.3,-1.4,0.0,-0.8,0.4,1.0,-0.2,1.2,-0.8,-0.4,5.6,-5.3,-3.1,0.1,-3.8,-2.5,-1.0,6.5,0.8,-0.9,-0.8,-1.2,-1.0,-0.2,-1.4,-1.1,-0.2,1.2,-0.6,3.6,-2.6,-10.9,1.9,1.5,-6.2,1.8,1.2,-0.1,-0.1,0.0,-0.2,0.0,0.3,-0.2,-0.6,-0.2,0.1,-1.9,0.1,0.1,0.8,0.0,0.3,3.1,0.5,0.3,0.0,,0.0,0.0,,-0.1,-0.1,-0.5,0.0,1.339773,0.060004,1.6,0.1,1.6,,-0.8,0.2,-0.88,52.6,51.3,52.0,51.8,48.9,47.4,50.4,58.2,52.7,53.5,25.3,11.4,12.3,14605.0,-3.74,6.3,10.6,5286.0,-80.0,9487.0,7969.0,,
2016-09-30,1.7,0.4,0.4,0.8,0.5,1.1722,0.0363,-0.2,10.7354,-0.0696,-0.1,0.1,-0.4,-0.5702,5.8907,0.1,5.155,0.0,-0.1,0.8402,0.8,1.0,0.2664,0.4,0.1,-0.0388,-0.2,0.2,0.3236,-0.2,2.8,0.2,-0.6,0.0,0.0,1.185,2.1,-0.1,0.234,0.4,0.6,0.1,0.1782,0.2,3.2,1.6,1.7,1.7,2.4,2.7285,0.2151,1.6,7.5118,4.4369,5.8,0.0,-5.4,6.065,-4.5628,-0.4,6.701,-0.1,0.3,1.231,1.2,1.1,1.5471,2.7,-0.5,0.3033,-1.5,4.3,-0.354,-1.9,2.0,1.3,-3.6,-0.4,0.3,2.0079,3.2,2.3,4.3346,4.7,5.0,3.9,4.4165,4.1,-4.2,3.3,8.4,-0.9,0.4,-0.1,-1.3,0.0,-0.4,0.3,0.4,-0.2,1.0,-0.6,-0.5,4.4,0.0,-1.5,0.4,-3.1,-2.3,-0.1,10.1,1.2,-0.5,-0.9,-1.2,-1.1,0.1,-1.6,-1.5,-0.4,0.5,0.5,4.0,-2.7,-10.2,1.9,5.4,4.0,2.6,-0.3,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.1,-0.2,3.2,0.5,0.1,0.6,0.1,0.7,1.5,-0.1,0.2,0.0,,-0.1,0.1,,0.1,-0.1,0.3,0.0,1.920226,0.672647,1.7,0.4,1.73,,0.1,0.5,-0.43,52.8,50.9,51.5,52.6,48.2,46.1,50.4,61.9,52.3,53.7,24.7,11.5,12.5,17115.0,-10.48,6.1,10.7,5741.0,4466.0,12200.0,12628.0,,
2016-10-31,-1.0,0.1,0.1,-0.2,0.0,-0.6375,0.1162,0.0,-0.9085,-1.7184,-2.8,0.0,-0.8,-1.8213,-4.0161,0.2,-1.6834,0.0,0.4,0.6069,0.7,0.3,0.1565,0.1,0.4,0.0666,-0.1,0.2,-0.0565,0.0,0.8,0.0,-0.1,0.0,0.0,-0.3212,0.0,-2.2,0.6072,0.3,0.5,0.8,-0.5903,0.0,3.7,1.7,1.8,1.9,2.5,3.043,0.3677,1.6,12.9737,3.8201,4.8,-0.1,-5.2,4.9888,-2.3544,-0.2,5.9664,-0.1,0.5,1.3385,1.3,1.2,1.7772,2.8,0.0,0.3909,-1.4,4.4,-0.3791,-1.7,2.1,1.1,-3.7,-0.3,0.3,2.0994,3.4,2.3,4.8324,4.9,5.2,4.6,3.583,15.4,2.0,4.8,9.2,-0.2,0.8,0.1,-1.1,0.0,0.3,0.3,0.5,0.0,1.2,-0.4,-0.4,3.5,3.6,0.3,0.6,-1.5,-1.5,1.1,13.1,3.7,0.2,-0.7,-1.1,-1.0,0.1,-1.4,-1.2,0.1,0.7,4.1,3.6,-2.9,-10.0,2.0,9.8,3.1,0.7,0.0,0.4,-0.2,0.2,0.1,0.0,0.6,0.3,0.1,0.2,0.1,3.9,1.1,0.2,0.5,0.4,1.1,0.8,1.5,0.2,0.0,,-0.1,0.0,,0.0,-0.1,0.4,0.1,2.095947,-0.120073,1.8,0.1,2.11,,1.2,0.7,0.83,53.3,52.8,55.5,52.5,49.9,48.3,51.2,61.8,52.6,54.0,23.9,11.6,12.7,8865.0,-7.99,6.1,10.0,4891.0,728.0,6513.0,6010.0,,
2016-11-30,0.2,0.1,0.1,0.3,-0.1,0.1656,0.1723,0.1,5.4727,-1.2112,-1.9,0.0,-0.1,-0.7308,-0.602,0.2,-2.2006,0.0,0.1,0.592,0.7,0.5,0.2346,0.1,0.6,0.0317,-0.2,0.3,0.0058,0.1,0.7,0.3,-0.2,0.0,0.0,-0.3321,0.0,-1.8,0.4083,0.7,0.7,0.2,0.0135,0.3,4.0,1.8,1.9,2.1,2.4,3.2368,0.6663,1.7,15.8318,4.3297,5.6,-0.1,-3.8,5.0341,-2.1539,-0.2,2.8228,-0.1,0.5,1.38,1.3,1.4,2.0193,2.9,0.6,0.3475,-1.6,4.5,0.0178,-1.5,4.5,1.3,-3.8,-0.3,0.3,2.2166,3.3,3.3,4.3508,5.2,6.0,3.4,4.233,28.6,6.2,10.2,13.7,0.5,1.6,0.2,-1.0,0.0,1.0,0.5,0.7,0.1,1.3,0.8,-0.1,4.2,9.0,3.1,0.6,0.3,-0.7,2.7,22.2,12.6,1.7,-0.4,-1.0,-0.9,0.3,-0.4,-0.8,0.2,1.1,10.2,3.6,-3.2,-9.3,2.0,10.3,2.8,3.5,2.4,0.7,0.4,0.1,0.1,0.0,0.4,0.2,0.1,1.2,0.3,3.5,1.9,0.1,0.8,0.4,1.6,6.1,5.0,0.9,0.2,,0.0,0.0,,0.2,0.1,0.7,0.0,2.252258,0.144379,1.9,0.1,2.18,,3.3,1.5,2.22,53.9,53.2,58.3,53.4,50.1,47.4,51.7,60.4,53.7,54.7,22.7,11.4,13.3,18328.0,-1.54,6.2,10.8,5692.0,2018.0,7946.0,8463.0,,
2016-12-31,0.4,0.2,0.1,0.3,0.2,0.2924,0.2952,0.2,0.0808,0.2301,0.2,0.1,1.5,0.3299,-1.1161,-0.1,2.86,0.0,0.1,-0.1311,-0.1,-0.2,0.1686,0.0,0.4,0.1613,0.2,0.5,0.5318,-0.1,3.0,0.3,0.0,0.0,0.0,0.0647,0.1,0.2,0.4941,0.5,0.5,0.6,-0.2987,0.3,2.4,2.0,1.9,1.8,2.5,2.2008,0.9436,1.9,2.6101,4.8319,6.2,0.0,-1.3,4.2706,-4.497,-0.2,3.1671,-0.2,0.6,1.1294,1.1,0.9,2.0689,2.9,0.7,0.4117,-1.4,4.7,0.9358,-1.4,10.6,1.6,-3.9,-0.3,0.1,2.3194,3.2,4.0,4.5936,5.3,6.4,3.7,3.9985,34.0,19.7,18.2,16.9,1.1,2.4,0.6,-0.7,0.0,1.8,1.0,0.7,0.4,1.5,3.7,0.5,3.9,16.6,6.6,0.8,4.6,0.3,3.7,35.0,17.1,3.4,-0.1,-0.1,-0.8,0.5,0.7,-0.2,0.3,1.8,14.8,4.7,-3.2,-4.7,2.1,3.4,3.9,4.4,1.5,0.4,0.9,0.4,0.2,0.0,0.3,0.4,0.1,2.8,0.4,4.3,2.5,0.1,2.4,0.7,0.7,8.0,2.4,1.2,0.2,,0.0,0.1,,0.4,0.3,1.0,0.2,2.076545,0.224006,1.9,0.1,2.2,,5.5,1.6,4.47,53.3,53.2,58.8,53.2,49.6,47.2,51.4,61.9,53.2,54.5,21.4,11.3,12.8,16397.0,-6.29,6.0,10.9,4217.0,6954.0,10400.0,9943.0,,
2017-01-31,2.3,0.7,0.6,1.0,1.0,1.664,0.2457,0.1,6.1607,2.4109,3.4,1.1,1.9,4.3594,-1.71,-0.3,5.6655,0.0,-0.1,-0.4466,-0.6,-0.2,0.2704,0.0,0.8,0.3323,0.1,3.5,1.4423,0.0,4.6,1.8,-0.1,-0.1,0.6,1.6476,0.1,9.5,0.6392,0.6,0.2,0.9,1.4582,1.8,2.7,2.5,2.2,2.2,3.2,2.4786,1.2481,1.9,1.6094,5.7277,7.1,0.9,1.1,6.4134,-9.0877,-0.5,4.8362,-0.2,0.8,1.0522,1.0,1.1,2.2631,3.0,1.3,0.5988,-1.2,6.4,2.348,-1.3,16.5,3.1,-3.7,-0.2,0.6,3.3371,3.3,9.9,4.9694,5.5,6.1,4.4,4.7913,38.4,58.5,23.7,17.7,1.6,2.6,0.8,-0.5,0.0,2.6,0.6,0.7,0.2,1.5,5.7,0.6,3.8,24.4,9.2,0.7,9.3,1.0,4.6,37.7,17.3,4.3,0.3,-0.4,-0.6,0.9,1.1,-0.1,0.1,2.3,17.4,3.9,-2.0,0.0,1.9,1.7,10.4,2.0,1.3,0.6,0.4,0.2,0.1,0.0,0.5,-0.1,0.0,1.9,0.2,3.9,1.8,0.3,3.0,0.4,0.4,2.1,0.1,0.7,0.2,,0.0,0.3,,0.1,0.1,2.2,0.3,2.549055,0.9984,2.2,0.6,2.52,,6.9,0.8,6.45,53.1,52.8,54.7,52.7,50.8,46.4,51.3,61.1,53.5,54.6,14.5,10.7,16.411026,37720.076979,6.42,2.93725,,6293.0,15200.0,20300.0,23132.85478,,
2017-02-28,-0.6,-0.1,-0.1,-0.1,-0.3,-0.3193,0.2058,-0.1,-5.4179,-0.8674,-1.6,-0.2,0.4,1.775,-6.2261,0.1,4.134,0.0,0.4,-0.2568,-0.4,0.0,0.4081,0.6,0.2,0.0056,0.3,-1.4,-0.4113,-0.1,0.0,-0.6,-0.1,0.0,-0.4,-0.9439,0.3,-6.6,0.2632,0.4,0.4,0.2,-0.01,-0.6,-4.3,2.2,1.8,-0.1,2.4,-2.3781,1.1909,1.5,-26.0333,-0.0674,-0.9,-0.9,-0.6,2.1904,-14.87,-0.2,2.1271,-0.2,1.4,1.1514,1.1,1.1,2.544,3.3,1.6,0.4796,-0.7,2.6,1.6611,-1.4,17.6,0.0,-3.5,-0.2,-0.3,1.7752,3.3,-0.2,5.1196,5.8,6.3,4.6,3.1128,39.6,85.3,27.6,16.7,3.0,2.1,1.0,-0.5,0.0,3.2,0.9,0.7,0.1,1.5,6.7,0.7,3.1,30.5,11.9,0.9,11.9,2.1,5.0,40.1,19.5,5.2,0.5,-0.2,-0.6,1.0,1.4,-0.2,0.0,2.4,18.8,3.8,-1.4,1.7,2.0,0.1,1.1,2.2,0.3,0.9,-0.3,0.2,0.0,0.0,0.5,0.3,-0.1,0.9,0.1,0.8,1.9,0.3,1.9,0.6,0.0,2.3,2.0,0.5,0.0,,-0.1,0.0,,-0.1,0.1,0.4,0.3,0.8,-0.1679,1.8,-0.1,1.58,,7.8,0.6,7.69,53.7,53.0,56.3,53.3,50.5,46.4,51.6,60.1,53.2,54.2,21.4,10.4,16.383288,11055.322109,-2.35,10.322581,9.5,3804.0,6018.0,11700.0,10317.318248,,
2017-03-31,-1.9,0.1,0.1,-0.5,0.1,-1.3069,0.0571,0.0,-7.8778,-2.463,-3.5,-0.7,-1.0,-0.3202,-4.0216,0.1,-1.2236,0.0,0.6,0.5942,0.6,0.6,0.238,0.4,-0.1,0.0233,0.1,-0.6,-0.3624,-0.3,-0.6,-0.4,-0.6,0.0,-0.1,-0.1617,0.1,-1.7,0.4837,0.5,0.7,0.4,0.0129,-0.4,-4.4,2.3,2.0,-0.1,2.7,-2.4128,1.3868,1.2,-27.8707,-1.3118,-3.2,-0.2,-0.7,4.8171,-11.7636,-0.2,2.9587,-0.2,1.6,1.2522,1.3,0.9,2.4415,2.8,1.9,0.6699,-0.5,3.9,1.998,-1.4,16.9,1.8,-3.8,-0.2,0.2,2.3487,3.3,3.1,5.3344,5.8,6.5,4.9,2.8658,39.6,68.5,29.0,15.5,3.3,1.5,1.1,-0.4,0.0,3.5,1.0,0.7,0.6,1.6,6.7,0.9,2.1,29.9,11.5,1.0,10.8,2.5,5.8,36.8,17.3,5.5,0.5,-0.1,-0.5,1.3,1.5,0.1,0.0,3.1,19.5,3.7,-1.2,1.6,2.3,-0.6,-0.1,4.8,1.7,0.3,-0.4,0.0,0.0,0.0,0.2,0.1,0.4,0.1,0.1,-0.6,0.5,0.1,0.4,0.5,0.4,2.4,0.5,0.7,0.1,,0.0,0.3,,0.1,0.1,-0.7,0.3,0.9,-0.3168,2.0,0.1,0.99,,7.6,0.3,7.5,54.2,53.3,53.2,53.3,50.4,48.6,51.8,60.5,54.2,55.1,18.8,10.1,15.710338,25471.639558,15.57,7.6,10.9,4503.0,5482.0,10200.0,11586.056281,,
2017-04-30,-0.6,0.2,0.3,-0.1,0.4,-0.3081,0.1183,-0.3,-4.9716,-1.2305,-2.0,0.0,0.1,1.5008,-0.5828,0.1,1.8571,0.0,0.4,0.1948,0.2,0.2,0.1416,0.2,0.0,0.2278,0.3,0.2,-0.1607,-0.2,-1.5,0.0,-0.3,0.1,0.0,0.3533,0.1,1.5,0.6932,0.6,0.3,0.9,0.6903,0.0,-3.5,2.4,2.1,0.2,2.9,-1.8266,1.4839,0.3,-21.6209,-4.6141,-8.1,0.1,0.0,5.8852,-11.4349,0.0,5.8819,-0.2,2.0,1.3103,1.3,1.1,2.4202,2.8,1.9,0.8474,-0.1,4.0,1.7827,-1.4,14.8,1.8,-3.7,-0.1,0.1,2.5917,3.4,4.2,5.6969,5.9,6.1,5.6,3.4249,40.4,43.0,21.8,14.9,3.6,1.0,1.3,-0.2,0.0,3.8,1.0,1.2,0.5,1.9,6.1,0.9,2.7,27.5,9.2,1.1,8.8,2.7,6.5,22.3,15.8,5.0,0.6,-0.1,-0.4,1.4,1.5,0.4,0.3,3.6,18.6,4.2,-0.9,2.1,1.8,0.3,-4.2,-2.6,0.7,0.3,-0.5,0.1,0.1,0.0,0.1,-0.1,-0.1,-0.7,-0.1,-0.9,-1.3,0.1,-1.2,0.0,0.9,-3.1,-0.2,0.1,0.0,,0.0,0.1,,-0.2,0.0,-0.1,0.2,1.2,0.0665,2.1,0.3,1.1,,6.4,-0.4,6.74,53.8,52.3,48.7,52.0,50.2,50.0,51.2,61.6,52.6,54.0,18.5,9.8,15.501043,19558.92377,6.64,6.5,10.7,4441.0,5226.0,11000.0,10805.688056,,
2017-05-31,-0.7,0.0,0.1,-0.2,0.1,-0.432,0.0556,-0.2,-6.1601,-1.7581,-2.9,0.0,0.5,1.1546,-3.4363,0.0,4.212,0.0,0.2,0.1461,0.2,0.0,0.1055,0.1,-0.2,0.1806,0.2,0.4,-0.3055,-0.4,-0.6,0.1,-0.2,-0.1,1.5,-0.1207,0.0,-0.8,0.3734,0.5,0.7,0.3,-0.2294,0.1,-1.6,2.3,2.1,0.7,2.9,-0.4988,1.4167,-0.4,-6.3053,-7.7818,-12.8,0.3,0.7,6.8573,-14.4093,0.1,11.8364,-0.2,2.1,1.3301,1.3,1.3,2.462,2.9,1.9,1.0069,0.3,4.2,1.12,-1.6,10.2,1.8,-3.5,-0.2,1.6,2.5664,3.3,4.1,5.8523,6.0,6.3,5.8,2.8628,37.2,27.0,14.0,13.5,3.9,0.4,1.4,0.1,0.0,3.8,1.0,1.4,0.5,2.0,6.5,1.0,1.8,22.0,7.7,1.3,7.4,2.7,7.2,17.7,13.6,4.8,0.5,-0.1,-0.2,1.3,1.6,0.5,0.0,3.5,13.6,4.0,-0.6,1.2,1.7,-0.6,-0.3,-4.1,0.4,0.3,-0.4,0.0,0.2,0.0,-0.1,-0.1,0.0,0.3,0.0,-0.4,-1.0,0.1,-1.5,-0.3,1.0,-1.3,-0.9,0.0,0.0,,0.0,0.2,,0.0,-0.2,-1.6,0.1,1.5,-0.1102,2.1,0.1,1.58,,5.5,-0.3,5.62,53.4,52.3,47.6,51.2,51.3,51.0,51.2,60.4,53.5,54.5,17.0,9.1,15.503387,17811.732937,7.61,6.5,10.7,4326.0,4396.0,11100.0,11780.358958,,
2017-06-30,-1.0,0.1,0.1,-0.4,0.3,-0.6543,0.1533,-0.3,-1.1308,-2.1804,-3.4,0.0,0.2,-0.5041,4.9434,0.0,-4.2073,0.0,0.1,-0.2354,-0.2,-0.4,0.1546,0.3,-0.3,0.081,0.0,0.4,-0.3065,-0.2,-2.1,0.0,-0.3,-0.1,0.1,0.2668,0.0,1.7,0.3201,0.4,0.6,0.2,0.0568,0.0,-1.2,2.2,2.2,0.6,3.0,-0.2136,1.522,-0.9,5.8163,-10.5386,-16.7,0.4,1.3,5.1208,-9.2655,0.1,9.8745,-0.2,2.3,1.4099,1.4,1.4,2.5197,2.9,1.6,1.0765,0.5,4.3,0.1498,-1.6,3.8,1.8,-3.6,-0.2,1.7,2.5126,3.2,3.7,5.7084,5.9,6.2,5.8,2.7797,33.2,13.8,11.9,13.2,4.7,-0.4,1.3,0.1,0.0,3.8,0.9,1.0,0.4,1.9,7.5,1.2,1.5,14.9,7.6,1.4,8.2,2.6,7.7,24.5,13.9,4.9,0.6,0.2,-0.1,1.2,1.6,0.2,-0.1,2.7,13.7,3.4,-0.5,0.3,1.7,-2.1,-2.3,-3.8,0.6,0.8,-0.5,-0.1,-0.1,0.0,0.1,0.0,-0.1,0.9,0.2,-2.0,-0.4,0.1,0.0,-0.3,0.5,0.4,0.0,0.0,0.1,,-0.1,0.0,,-0.3,-0.2,-1.2,0.2,1.5,-0.1521,2.2,0.1,1.62,,5.5,-0.2,5.53,54.4,53.1,49.1,52.7,50.5,50.1,51.7,61.4,53.8,54.9,15.0,9.1,14.917823,25885.910953,10.28,7.6,11.0,4833.0,5778.0,15400.000000000002,14474.354311,,
2017-07-31,-0.1,0.2,0.3,-0.2,0.6,-0.0364,0.027,-0.2,7.0343,-0.5243,-0.7,0.0,-0.2,-0.1984,3.2368,0.0,-9.1754,0.0,0.3,-0.4286,-0.5,-0.5,0.1224,0.3,-0.3,0.0893,0.1,0.3,-0.2877,-0.3,-2.8,0.0,-0.2,0.0,0.5,0.9841,0.2,5.4,0.5174,0.3,0.4,0.7,-0.0842,0.0,-1.1,2.0,2.1,0.5,2.9,-0.1462,1.567,-1.1,9.1247,-9.8305,-15.5,0.4,1.5,4.3273,-4.8627,0.3,1.7098,-0.1,2.4,1.4014,1.4,1.4,2.4963,2.9,1.4,1.1371,0.7,4.2,-0.2353,-1.8,1.2,1.8,-3.3,-0.1,2.2,2.4812,3.3,3.2,5.4965,5.9,6.1,5.6,1.3173,32.3,5.8,12.4,10.7,5.2,-0.4,1.3,0.5,0.0,3.2,0.8,1.1,-0.3,1.7,8.4,1.3,-0.8,10.9,7.6,1.6,9.5,2.6,8.5,27.5,12.7,5.3,0.7,0.4,-0.2,1.2,1.9,0.0,-0.1,2.5,14.0,2.8,-0.1,0.6,1.8,-0.1,-5.3,0.8,0.5,0.4,0.2,0.0,0.0,0.0,0.1,-0.1,0.0,0.7,0.0,-3.0,-0.1,0.1,1.4,0.0,0.5,2.7,1.5,0.3,0.0,,0.1,0.1,,-0.2,0.1,0.0,0.1,1.4,0.1066,2.1,0.3,1.5,,5.5,0.2,5.54,53.5,52.8,52.7,52.9,49.6,48.9,51.4,62.5,53.1,54.5,15.3,8.9,15.542253,21188.106568,6.34,6.4,10.4,4544.0,4332.0,8255.0,9151.560003,,
